Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Retail_Sales_People,Product_ID,Category,Sub_Category,Product_Name,Returned,Sales,Quantity,Discount,Profit,latitude,longitude
9032,CA-2017-128041,2017-01-09,2017-01-09,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,Not,283.56,4,0.0,45.37,47.6038321,-122.330062
9034,CA-2014-152268,2014-02-09,2014-07-09,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,72701,South,Cassandra Brandow,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,Not,1793.98,2,0.0,843.17,36.0625843,-94.1574328
9035,CA-2015-148873,2015-01-10,2015-05-10,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,Kelly Williams,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,Yes,2.99,4,0.8,-4.49,42.2509914,-71.0037374
9036,CA-2015-148873,2015-01-10,2015-05-10,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,Kelly Williams,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,Yes,108.77,4,0.2,2.72,42.2509914,-71.0037374
9037,CA-2015-166492,2015-07-04,2015-10-04,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,Not,25.92,4,0.0,12.44,40.7127281,-74.0060152
9038,CA-2015-166492,2015-07-04,2015-10-04,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,Not,22.58,2,0.0,5.87,40.7127281,-74.0060152
9039,CA-2017-157420,2017-11-21,2017-11-21,Same Day,HZ-14950,Henia Zydlo,Consumer,United States,Houston,Texas,77095,Central,Kelly Williams,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,Not,55.18,3,0.2,-12.41,29.7589382,-95.3676974
9040,CA-2016-117121,2016-12-17,2016-12-21,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Detroit,Michigan,48205,Central,Kelly Williams,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,Not,9892.74,13,0.0,4946.37,42.3315509,-83.0466403
9041,CA-2014-138177,2014-09-19,2014-09-24,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Chandler,Arizona,85224,West,Anna Andreadi,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,Not,73.92,1,0.5,-45.83,33.3062031,-111.841185
9042,CA-2014-114335,2014-09-28,2014-09-28,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Hollywood,Florida,33021,South,Cassandra Brandow,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Not,337.09,4,0.2,16.85,34.0980031,-118.329523
9043,CA-2015-168760,2015-09-22,2015-09-26,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,Not,61.44,3,0.0,16.59,0.0,0.0
9044,CA-2016-168830,2016-07-11,2016-11-13,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Not,479.97,3,0.0,163.19,37.7792588,-122.4193286
9045,CA-2017-137463,2017-12-16,2017-12-20,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,Anna Andreadi,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,Not,5.98,2,0.2,2.24,37.3688301,-122.036349
9046,CA-2017-137463,2017-12-16,2017-12-20,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,Anna Andreadi,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Not,189.95,5,0.0,45.59,37.3688301,-122.036349
9047,CA-2017-137463,2017-12-16,2017-12-20,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,Anna Andreadi,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,Not,149.95,5,0.0,31.49,37.3688301,-122.036349
9048,CA-2017-137463,2017-12-16,2017-12-20,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,Anna Andreadi,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,Not,29.95,5,0.0,8.69,37.3688301,-122.036349
9049,CA-2017-137463,2017-12-16,2017-12-20,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,Anna Andreadi,OFF-LA-10003498,Office Supplies,Labels,Avery 475,Not,44.4,3,0.0,22.2,37.3688301,-122.036349
9050,CA-2014-124513,2014-09-21,2014-09-25,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,10011,East,Chuck Magee,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,Not,66.03,3,0.0,17.17,40.7127281,-74.0060152
9052,CA-2014-141838,2014-03-26,2014-03-31,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-AR-10004272,Office Supplies,Art,Newell 308,Not,3.36,2,0.0,0.84,37.7792588,-122.4193286
9053,CA-2014-141838,2014-03-26,2014-03-31,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,Not,27.94,4,0.2,9.43,37.7792588,-122.4193286
9054,CA-2014-141838,2014-03-26,2014-03-31,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,Not,28.78,2,0.2,2.88,37.7792588,-122.4193286
9055,CA-2017-117009,2017-09-22,2017-09-28,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Santa Ana,California,92704,West,Anna Andreadi,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,Not,21.96,2,0.0,6.15,33.7494951,-117.873221
9056,CA-2015-128993,2015-12-09,2015-12-09,Second Class,CC-12670,Craig Carreira,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,Not,21.98,2,0.0,8.57,47.6038321,-122.330062
9057,CA-2015-160227,2015-02-11,2015-04-11,First Class,ED-13885,Emily Ducich,Home Office,United States,New York City,New York,10011,East,Chuck Magee,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,Not,2621.32,11,0.1,553.39,40.7127281,-74.0060152
9058,CA-2015-149097,2015-10-20,2015-10-24,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,Not,74.76,7,0.0,23.92,0.0,0.0
9060,CA-2016-132304,2016-06-14,2016-06-18,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,Not,1115.17,7,0.0,334.55,0.0,0.0
9062,CA-2015-136420,2015-11-20,2015-11-21,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024,West,Anna Andreadi,OFF-LA-10002762,Office Supplies,Labels,Avery 485,Not,50.12,4,0.0,23.56,32.7174202,-117.162772
9063,CA-2016-101623,2016-02-28,2016-06-03,Standard Class,RR-19525,Rick Reed,Corporate,United States,New York City,New York,10035,East,Chuck Magee,OFF-FA-10003495,Office Supplies,Fasteners,Staples,Not,36.48,6,0.0,18.24,40.7127281,-74.0060152
9064,US-2014-151015,2014-10-14,2014-10-20,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,Not,322.19,13,0.2,100.69,0.0,0.0
9066,US-2014-151015,2014-10-14,2014-10-20,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,Not,19.14,4,0.2,6.94,41.8755616,-87.6244212
9068,CA-2016-150077,2016-04-02,2016-10-02,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Rockville,Maryland,20852,East,Chuck Magee,TEC-PH-10002890,Technology,Phones,AT&amp;T 17929 Lendline Telephone,Yes,90.48,2,0.0,23.52,39.0817985,-77.1516844
9071,CA-2017-147550,2017-04-12,2017-05-12,First Class,KE-16420,Katrina Edelman,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Not,11.35,3,0.2,2.7,39.9527237,-75.1635262
9072,CA-2015-136105,2015-12-06,2015-12-06,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Columbus,Indiana,47201,Central,Kelly Williams,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,Not,24.56,2,0.0,6.88,39.9622601,-83.0007065
9073,CA-2016-142524,2016-04-09,2016-08-09,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,Kelly Williams,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,Not,16.56,2,0.0,7.78,39.7990175,-89.6439575
9074,CA-2016-142524,2016-04-09,2016-08-09,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,Kelly Williams,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Not,279.95,5,0.0,67.19,39.7990175,-89.6439575
9076,US-2015-136259,2015-05-11,2015-08-11,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,44107,East,Chuck Magee,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,Not,7.22,3,0.7,-5.53,39.7085736,-105.0846694
9077,US-2015-136259,2015-05-11,2015-08-11,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,44107,East,Chuck Magee,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,Not,27.2,4,0.2,2.04,39.7085736,-105.0846694
9078,US-2014-124625,2014-03-11,2014-07-11,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Omaha,Nebraska,68104,Central,Kelly Williams,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,Not,89.97,3,0.0,18.89,41.2587459,-95.9383758
9079,CA-2016-108105,2016-02-16,2016-02-23,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420,South,Cassandra Brandow,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Not,318.08,4,0.0,34.99,0.0,0.0
9080,CA-2016-108105,2016-02-16,2016-02-23,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420,South,Cassandra Brandow,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Not,5.8,1,0.0,2.61,32.182598,-95.7893178
9081,CA-2017-166898,2017-11-09,2017-11-09,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West,Anna Andreadi,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,Yes,143.95,6,0.2,17.99,33.7494951,-117.873221
9082,CA-2017-166898,2017-11-09,2017-11-09,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West,Anna Andreadi,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,Yes,19.44,3,0.0,9.33,33.7494951,-117.873221
9083,CA-2017-169005,2017-02-11,2017-06-11,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-AR-10000246,Office Supplies,Art,Newell 318,Not,5.56,2,0.0,1.45,39.7990175,-89.6439575
9084,CA-2015-104038,2015-06-02,2015-08-02,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,Cassandra Brandow,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,Not,146.73,3,0.0,2.93,52.241001350000005,1.0465716091328372
9085,CA-2015-104038,2015-06-02,2015-08-02,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,Cassandra Brandow,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,Not,29.9,5,0.0,13.46,52.241001350000005,1.0465716091328372
9086,CA-2016-126102,2016-10-09,2016-12-09,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,Not,276.78,2,0.2,89.95,0.0,0.0
9087,CA-2016-143406,2016-09-26,2016-09-30,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Not,93.03,2,0.8,-251.19,29.7589382,-95.3676974
9088,CA-2016-143406,2016-09-26,2016-09-30,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central,Kelly Williams,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager&apos;s Chair,Not,454.97,5,0.3,-136.49,29.7589382,-95.3676974
9089,CA-2015-150308,2015-12-15,2015-12-20,Standard Class,RR-19525,Rick Reed,Corporate,United States,Cary,North Carolina,27511,South,Cassandra Brandow,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,Not,246.17,3,0.2,21.54,35.7882893,-78.7812081
9090,CA-2016-131093,2016-09-17,2016-09-20,Second Class,TS-21610,Troy Staebel,Consumer,United States,Springfield,Ohio,45503,East,Chuck Magee,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,Not,295.4,5,0.2,-62.77,39.7990175,-89.6439575
9092,CA-2015-162950,2015-06-28,2015-06-28,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East,Chuck Magee,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,Not,15.55,3,0.2,5.44,42.7284117,-73.6917878
9094,US-2015-132836,2015-01-06,2015-05-06,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,Kelly Williams,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,Not,299.98,2,0.0,83.99,42.3315509,-83.0466403
9095,US-2015-132836,2015-01-06,2015-05-06,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,Kelly Williams,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,Not,403.68,6,0.0,181.66,42.3315509,-83.0466403
9097,US-2015-132836,2015-01-06,2015-05-06,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,Kelly Williams,OFF-LA-10004178,Office Supplies,Labels,Avery 491,Not,28.91,7,0.0,13.3,42.3315509,-83.0466403
9098,US-2014-158365,2014-12-04,2014-12-04,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Bloomington,Indiana,47401,Central,Kelly Williams,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,Not,32.4,5,0.0,15.55,39.1670396,-86.5342881
9099,CA-2017-152933,2017-12-10,2017-12-10,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,Kelly Williams,TEC-PH-10002085,Technology,Phones,Clarity 53712,Not,369.54,7,0.2,27.72,0.0,0.0
9100,CA-2017-152933,2017-12-10,2017-12-10,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,Kelly Williams,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,Not,10.37,2,0.2,3.76,32.7762719,-96.7968559
9101,CA-2017-152933,2017-12-10,2017-12-10,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,Kelly Williams,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Not,791.88,3,0.2,128.68,32.7762719,-96.7968559
9102,CA-2015-163181,2015-07-11,2015-12-11,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,Not,23.64,3,0.2,5.32,29.7589382,-95.3676974
9104,CA-2015-163181,2015-07-11,2015-12-11,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,Not,64.96,5,0.6,-84.45,29.7589382,-95.3676974
9105,CA-2015-163181,2015-07-11,2015-12-11,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,Not,32.06,10,0.8,-51.3,29.7589382,-95.3676974
9106,CA-2015-163181,2015-07-11,2015-12-11,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,Not,177.65,2,0.2,-28.87,29.7589382,-95.3676974
9107,CA-2015-163181,2015-07-11,2015-12-11,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,Not,287.91,3,0.4,33.59,29.7589382,-95.3676974
9108,CA-2015-132941,2015-05-25,2015-05-28,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,Kelly Williams,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,Yes,22.37,2,0.2,1.68,32.7995738,-97.2691817
9109,CA-2015-132941,2015-05-25,2015-05-28,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,Kelly Williams,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,Yes,32.37,7,0.2,11.73,32.7995738,-97.2691817
9110,CA-2015-132941,2015-05-25,2015-05-28,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,Kelly Williams,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,Yes,207.98,2,0.2,36.4,32.7995738,-97.2691817
9111,CA-2014-132010,2014-10-13,2014-10-15,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,Cassandra Brandow,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,Not,36.4,5,0.0,17.47,37.5385087,-77.43428
9112,CA-2014-132010,2014-10-13,2014-10-15,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,Cassandra Brandow,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,Not,22.96,2,0.0,4.36,37.5385087,-77.43428
9113,CA-2014-132010,2014-10-13,2014-10-15,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,Cassandra Brandow,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,Not,315.2,4,0.0,6.3,37.5385087,-77.43428
9114,CA-2014-132010,2014-10-13,2014-10-15,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,Cassandra Brandow,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,Not,15.18,3,0.0,7.13,37.5385087,-77.43428
9115,CA-2016-135461,2016-07-02,2016-10-02,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,90049,West,Anna Andreadi,TEC-PH-10004094,Technology,Phones,Motorola L703CM,Not,623.96,5,0.2,39.0,0.0,0.0
9116,CA-2017-153045,2017-01-19,2017-01-24,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,Not,429.6,2,0.4,-93.08,39.9527237,-75.1635262
9117,CA-2017-153045,2017-01-19,2017-01-24,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,Not,31.97,2,0.2,6.39,39.9527237,-75.1635262
9118,CA-2017-153045,2017-01-19,2017-01-24,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,Not,887.27,3,0.3,-63.38,39.9527237,-75.1635262
9119,CA-2017-153045,2017-01-19,2017-01-24,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,Not,21.7,4,0.2,7.05,39.9527237,-75.1635262
9120,US-2016-155971,2016-06-06,2016-12-06,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-LA-10000452,Office Supplies,Labels,Avery 488,Not,22.05,7,0.0,10.58,0.0,0.0
9121,US-2016-155971,2016-06-06,2016-12-06,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,Not,99.9,5,0.0,46.95,34.0536909,-118.242766
9122,CA-2017-122007,2017-03-18,2017-03-20,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Los Angeles,California,90032,West,Anna Andreadi,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,Yes,90.86,7,0.0,26.35,34.0536909,-118.242766
9124,US-2016-158288,2016-11-26,2016-11-28,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,Not,78.76,9,0.7,-57.76,39.9527237,-75.1635262
9125,CA-2016-128916,2016-08-18,2016-08-20,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central,Kelly Williams,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,Not,9.55,3,0.6,-3.82,29.7589382,-95.3676974
9126,CA-2016-128916,2016-08-18,2016-08-20,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central,Kelly Williams,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,Not,5.34,4,0.6,-2.14,29.7589382,-95.3676974
9127,CA-2015-157028,2015-11-28,2015-11-28,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Las Cruces,New Mexico,88001,West,Anna Andreadi,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,Not,8.28,2,0.0,3.48,32.3140354,-106.779807
9129,US-2017-147655,2017-04-09,2017-05-09,First Class,AS-10045,Aaron Smayling,Corporate,United States,Redmond,Oregon,97756,West,Anna Andreadi,OFF-BI-10002931,Office Supplies,Binders,Avery Trapezoid Extra Heavy Duty 4&quot;&quot;&quot;&quot; Binders,Not,88.07,7,0.7,-58.72,47.6694141,-122.1238767
9130,CA-2016-130911,2016-03-24,2016-03-26,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East,Chuck Magee,FUR-BO-10004357,Furniture,Bookcases,O&apos;Sullivan Living Dimensions 3-Shelf Bookcases,Not,301.47,3,0.5,-241.18,41.4996574,-81.6936772
9132,CA-2017-100055,2017-05-28,2017-05-28,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,20707,East,Chuck Magee,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,Not,27.46,2,0.0,9.89,37.1000973,-84.1148273
9133,CA-2017-100055,2017-05-28,2017-05-28,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,20707,East,Chuck Magee,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,Not,125.13,3,0.0,36.29,37.1000973,-84.1148273
9134,CA-2015-157805,2015-08-31,2015-08-31,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,San Diego,California,92037,West,Anna Andreadi,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,Not,555.96,5,0.2,41.7,32.7174202,-117.162772
9135,CA-2016-124254,2016-12-04,2016-12-04,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South,Cassandra Brandow,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,Not,129.55,3,0.2,-22.67,29.1589961,-98.1251465
9136,CA-2016-124254,2016-12-04,2016-12-04,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South,Cassandra Brandow,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Not,51.98,1,0.2,-5.2,29.1589961,-98.1251465
9138,CA-2014-123400,2014-02-02,2014-09-02,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,Cassandra Brandow,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,Not,18.34,2,0.7,-12.22,59.9606739,30.1586551
9139,CA-2014-123400,2014-02-02,2014-09-02,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,Cassandra Brandow,TEC-PH-10002890,Technology,Phones,AT&amp;T 17929 Lendline Telephone,Not,180.96,5,0.2,13.57,59.9606739,30.1586551
9140,CA-2014-106971,2014-02-09,2014-08-09,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Buffalo Grove,Illinois,60089,Central,Kelly Williams,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,Not,475.94,7,0.2,95.19,42.1544205,-87.9589621
9141,CA-2017-123029,2017-09-30,2017-09-30,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90049,West,Anna Andreadi,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,Not,159.98,2,0.0,47.99,0.0,0.0
9143,US-2017-166688,2017-05-20,2017-05-26,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West,Anna Andreadi,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,Not,8.29,2,0.2,3.0,0.0,0.0
